uvig_id,UViG ID,Genome Name,Total Scaffolds,Lineage,Viral OTUs,geNomad Score,UViG Topology,UViG Source,Quality,Length,EstimatedCompleteness,Total CDS Count,Total tRNA Count,EstimatedContamination,UViG Origin,Ecosystem,Predicted Host Lineage,Host Detection Method
IMGVR_UViG_2524614855_000003,IMGVR_UViG_2524614855_000003,Acidaminococcus intestini DSM 21505,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05059014,0.95,Provirus,Isolate,Medium,40677,81.82,49,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__Acidaminococcus intestini,Isolate taxonomy
IMGVR_UViG_2529292737_000002,IMGVR_UViG_2529292737_000002,Vibrio splendidus ATCC 33789,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08516698,0.93,Provirus,Isolate,High,34153,100,41,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio chagasii_A,Isolate taxonomy
IMGVR_UViG_2529292884_000006,IMGVR_UViG_2529292884_000006,Escherichia coli 10.0821,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220379,0.97,Linear,Isolate,Low,10446,22.59,12,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2529292884_000011,IMGVR_UViG_2529292884_000011,Escherichia coli 10.0821,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220380,0.96,Linear,Isolate,Low,7757,15.2,7,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2529292907_000021,IMGVR_UViG_2529292907_000021,Escherichia coli DEC6B,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08557448,0.98,Provirus,Isolate,High,42935,100,60,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2529293059_000001,IMGVR_UViG_2529293059_000001,Finegoldia magna HMS01,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220709,0.85,Linear,Isolate,Low,18999,20.26,14,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__Finegoldia magna_H,Isolate taxonomy
IMGVR_UViG_2529293240_000008,IMGVR_UViG_2529293240_000008,Shigella flexneri J1713,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220909,0.94,Linear,Isolate,Low,16973,30.35,24,4,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2531839015_000003,IMGVR_UViG_2531839015_000003,Enterocloster clostridioformis 90A3,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05146572,0.82,Provirus,Isolate,Low,49904,49.38,48,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster clostridioformis,Isolate taxonomy
IMGVR_UViG_2531839016_000004,IMGVR_UViG_2531839016_000004,Enterocloster clostridioformis 90A4,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220992,0.76,Linear,Isolate,Low,15996,15.81,16,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster clostridioformis,Isolate taxonomy
IMGVR_UViG_2531839195_000006,IMGVR_UViG_2531839195_000006,Shigella flexneri K-404,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00221223,0.97,Linear,Isolate,Low,17878,40.84,20,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2531839195_000013,IMGVR_UViG_2531839195_000013,Shigella flexneri K-404,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00219761,0.83,Linear,Isolate,Low,14122,21.55,21,6,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2531839307_000013,IMGVR_UViG_2531839307_000013,Phocaeicola dorei CL02T12C06,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05135374,0.98,Provirus,Isolate,Medium,49065,82.24,67,2,0,geNomad v1.1.0,;,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola; s__Phocaeicola dorei,Isolate taxonomy
IMGVR_UViG_2531839358_000003,IMGVR_UViG_2531839358_000003,Bacillus cereus VDM006,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08525074,0.91,Provirus,Isolate,Low,7268,11.39,13,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A pseudomycoides,Isolate taxonomy
IMGVR_UViG_2531839366_000001,IMGVR_UViG_2531839366_000001,Bacillus cereus VDM053,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00221430,0.91,Linear,Isolate,High,79126,100,99,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A nitratireducens,Isolate taxonomy
IMGVR_UViG_2531839529_000007,IMGVR_UViG_2531839529_000007,Escherichia coli 2720900,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00233263,0.97,Provirus,Isolate,Medium,38184,89.34,51,1,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2531839544_000008,IMGVR_UViG_2531839544_000008,Fusobacterium necrophorum Fnf1007,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08523038,0.79,Provirus,Isolate,Low,21261,23.3,16,0,0,geNomad v1.1.0,;,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_C; s__Fusobacterium_C necrophorum,Isolate taxonomy
IMGVR_UViG_2531839575_000001,IMGVR_UViG_2531839575_000001,Bacillus cereus HuA2-3,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08523058,0.92,Provirus,Isolate,High,60735,100,69,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A toyonensis,Isolate taxonomy
IMGVR_UViG_2531839741_000006,IMGVR_UViG_2531839741_000006,Gastranaerophilaceae Zag_111,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00221825,0.96,Linear,Metagenome-assembled genome,Low,32280,16.42,34,0,15.96,geNomad v1.1.0,;,;,
IMGVR_UViG_2534682010_000006,IMGVR_UViG_2534682010_000006,Streptococcus agalactiae LMG 15093,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00222457,0.98,Linear,Isolate,Medium,30537,79.64,45,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae,Isolate taxonomy
IMGVR_UViG_2534682147_000002,IMGVR_UViG_2534682147_000002,Streptococcus agalactiae GB00092,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00220848,0.98,Linear,Isolate,Medium,29102,64.9,41,1,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae,Isolate taxonomy
IMGVR_UViG_2534682147_000003,IMGVR_UViG_2534682147_000003,Streptococcus agalactiae GB00092,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00222536,0.9,Linear,Isolate,Low,19221,20.62,10,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae,Isolate taxonomy
IMGVR_UViG_2534682313_000001,IMGVR_UViG_2534682313_000001,Pseudomonas pseudoalcaligenes CECT 5344,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08515458,0.94,Provirus,Isolate,High,62500,100,64,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E; s__Pseudomonas_E oleovorans,Isolate taxonomy
IMGVR_UViG_2537561697_000009,IMGVR_UViG_2537561697_000009,Bacillus cereus VD021,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08545205,0.94,Provirus,Isolate,Low,9155,20.78,14,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A mycoides,Isolate taxonomy
IMGVR_UViG_2537561801_000007,IMGVR_UViG_2537561801_000007,Ralstonia solanacearum K60,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00222921,0.91,Linear,Isolate,Low,15605,32.72,19,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia solanacearum,Isolate taxonomy
IMGVR_UViG_2537561849_000001,IMGVR_UViG_2537561849_000001,Bacillus cereus VD136,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08525074,0.91,Provirus,Isolate,Low,7268,11.39,13,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A pseudomycoides,Isolate taxonomy
IMGVR_UViG_2537561852_000007,IMGVR_UViG_2537561852_000007,Bacillus cereus VD133,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08525079,0.95,Provirus,Isolate,High,38358,95.14,50,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A bombysepticus,Isolate taxonomy
IMGVR_UViG_2537562005_000002,IMGVR_UViG_2537562005_000002,Bacillus mycoides CER074,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08570660,0.96,Provirus,Isolate,Medium,30672,73.68,34,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A mycoides,Isolate taxonomy
IMGVR_UViG_2537562006_000002,IMGVR_UViG_2537562006_000002,Bacillus mycoides CER057,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08570660,0.96,Provirus,Isolate,Medium,30672,73.68,34,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_G; g__Bacillus_A; s__Bacillus_A mycoides,Isolate taxonomy
IMGVR_UViG_2537562062_000001,IMGVR_UViG_2537562062_000001,Phocaeicola dorei CL02T00C15,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223199,0.98,Linear,Isolate,Low,13168,21.97,13,0,0,geNomad v1.1.0,;,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola; s__Phocaeicola dorei,Isolate taxonomy
IMGVR_UViG_2541047097_000007,IMGVR_UViG_2541047097_000007,Escherichia coli B108,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00219616,0.98,Linear,Isolate,Low,8327,18.01,11,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2541047277_000004,IMGVR_UViG_2541047277_000004,Clostridioides difficile CD69,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223673,0.88,Linear,Isolate,Low,16220,27.09,19,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2541047384_000004,IMGVR_UViG_2541047384_000004,Clostridioides difficile Y401,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223902,0.87,Linear,Isolate,Low,4761,6.63,4,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2541047393_000008,IMGVR_UViG_2541047393_000008,Clostridioides difficile P21,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223902,0.75,Linear,Isolate,Low,4995,6.49,5,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2541047438_000007,IMGVR_UViG_2541047438_000007,Escherichia coli B109,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00219616,0.98,Linear,Isolate,Low,8317,17.98,10,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2541047718_000005,IMGVR_UViG_2541047718_000005,Escherichia coli HVH 53 (4-0631051),1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00221607,0.96,Linear,Isolate,Medium,32921,88.74,47,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2541047823_000003,IMGVR_UViG_2541047823_000003,Escherichia coli HVH 187 (4-4471660),1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00221607,0.96,Linear,Isolate,Medium,32947,88.81,46,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli,Isolate taxonomy
IMGVR_UViG_2547132149_000001,IMGVR_UViG_2547132149_000001,Anaerococcus vaginalis PH9,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00224859,0.76,Linear,Isolate,Low,15199,18.9,15,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus vaginalis_B,Isolate taxonomy
IMGVR_UViG_2551306228_000004,IMGVR_UViG_2551306228_000004,Streptococcus suis 92-1191,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08571605,0.92,Provirus,Isolate,High,119191,100,123,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis_F,Isolate taxonomy
IMGVR_UViG_2551306248_000009,IMGVR_UViG_2551306248_000009,Streptococcus suis YS57,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08571624,0.84,Provirus,Isolate,Low,18387,22.3,15,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis_P,Isolate taxonomy
IMGVR_UViG_2551306263_000004,IMGVR_UViG_2551306263_000004,Streptococcus suis YS21,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00226179,0.96,Linear,Isolate,Low,41673,49.91,62,1,55.97,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis_P,Isolate taxonomy
IMGVR_UViG_2551306541_000002,IMGVR_UViG_2551306541_000002,Peptoniphilus rhinitidis 1-13,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00226540,0.86,Linear,Isolate,Low,12364,8.31,16,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A; s__Peptoniphilus_A lacydonensis,Isolate taxonomy
IMGVR_UViG_2554235324_000001,IMGVR_UViG_2554235324_000001,Streptococcus anginosus C238,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00227146,0.91,Provirus,Isolate,High,34070,92.56,36,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus anginosus,Isolate taxonomy
IMGVR_UViG_2554235360_000001,IMGVR_UViG_2554235360_000001,Corynebacterium glutamicum K051,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08518626,0.76,Provirus,Isolate,High,209193,100,195,0,0,geNomad v1.1.0,;,d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium glutamicum,Isolate taxonomy
IMGVR_UViG_2558309122_000005,IMGVR_UViG_2558309122_000005,Oscillibacter sp. 40911,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08564020,0.82,Provirus,Isolate,Low,43659,40.69,45,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Dysosmobacter; s__Dysosmobacter sp000403435,Isolate taxonomy
IMGVR_UViG_2558309143_000005,IMGVR_UViG_2558309143_000005,Clostridioides difficile T42,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00227099,0.89,Linear,Isolate,Low,7548,12.61,11,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2558860360_000002,IMGVR_UViG_2558860360_000002,Mediterraneibacter lactaris CC59_002D,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_01802536,0.87,Provirus,Isolate,Medium,50984,58.65,41,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__Mediterraneibacter lactaris,Isolate taxonomy
IMGVR_UViG_2558860394_000003,IMGVR_UViG_2558860394_000003,Streptococcus agalactiae BV3L5,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00226877,0.97,Provirus,Isolate,High,42044,100,67,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae,Isolate taxonomy
IMGVR_UViG_2558860455_000009,IMGVR_UViG_2558860455_000009,Salmonella enterica enterica sv. Agona 557928,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00227272,0.87,Linear,Isolate,Low,12313,11.4,19,0,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Salmonella; s__Salmonella enterica,Isolate taxonomy
IMGVR_UViG_2558860635_000007,IMGVR_UViG_2558860635_000007,Clostridioides difficile P33,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223902,0.85,Linear,Isolate,Low,4954,6.93,5,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2558860639_000015,IMGVR_UViG_2558860639_000015,Clostridioides difficile P64,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00223902,0.78,Linear,Isolate,Low,5067,7.09,5,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2558860875_000001,IMGVR_UViG_2558860875_000001,Enterococcus faecium HM1072,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00227371,0.8,Linear,Isolate,Low,14861,24.82,17,1,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_B; s__Enterococcus_B faecium,Isolate taxonomy
IMGVR_UViG_2561511145_000003,IMGVR_UViG_2561511145_000003,Lachnospiraceae bacterium MC2017,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08551310,0.79,Provirus,Isolate,Unsure,49815,NA,41,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__NK4A144; s__NK4A144 sp000701625,Isolate taxonomy
IMGVR_UViG_2562617038_000005,IMGVR_UViG_2562617038_000005,Peptoclostridium acidaminophilum al-2,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08551391,0.95,Provirus,Isolate,Medium,40874,82.71,47,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Peptoclostridium_A; s__Peptoclostridium_A acidaminophilum,Isolate taxonomy
IMGVR_UViG_2563366553_000007,IMGVR_UViG_2563366553_000007,Clostridioides difficile BI1,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08568853,0.76,Provirus,Isolate,Low,69292,44.84,63,0,0,geNomad v1.1.0,;,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Clostridioides; s__Clostridioides difficile,Isolate taxonomy
IMGVR_UViG_2563366586_000005,IMGVR_UViG_2563366586_000005,Pseudomonas putida H8234,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08568513,0.97,Provirus,Isolate,High,64878,100,94,1,0,geNomad v1.1.0,;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E; s__Pseudomonas_E putida_H,Isolate taxonomy
