gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
EAUZPXBS_CDS_0261	168265	167951	-	NC_007581	-39.73147617670538	24652	261.0	1.0	6.479e-84	NC_007581_p180	24652	228.465866	1.6034061625162148e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	24652	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0262	168305	168415	+	NC_007581	-0.0504155715971951	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0263	169929	168469	-	NC_007581	-3529935908594677.0	506	387.0	0.44	3.041e-120	NC_007581_p21	506	223.987534	6.989019083930792e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0264	170431	170012	-	NC_007581	-16143.157121491868	2577	196.0	0.721	3.774e-60	p20485 VI_01658	2577	180.859329	2.4956712562344635e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2577	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0265	170725	170435	-	NC_007581	-2250.9714989636127	22178	232.0	1.0	6.2350000000000004e-74	p335843 VI_05777	22178	204.55928	2.8342061138834915e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	22178	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0266	172633	170855	-	NC_007581	-2.747340548518862e+18	1967	222.0	0.349	9.911e-64	KT876724_p41	1967	486.31604	4.0953442692638825e-145	No_custom_HMM	No_custom_HMM	No_custom_HMM	1967	PHANOTATE_1.5.1	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0267	173231	172635	-	NC_007581	-1611157.5416506112	37745	502.0	1.0	1.109e-165	p335841 VI_05777	37745	451.347504	7.030703413842043e-136	No_custom_HMM	No_custom_HMM	No_custom_HMM	37745	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0268	174341	173262	-	NC_007581	-25503764538417.816	12047	636.0	0.854	8.515e-209	NC_007581_p185	12047	443.906219	6.446667885420595e-133	No_custom_HMM	No_custom_HMM	No_custom_HMM	12047	PHANOTATE_1.5.1	CDS	#ffdf59	ParB-like partition nuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0269	175334	174582	-	NC_007581	-63022.38972391629	20872	618.0	1.0	7.288e-205	p335838 VI_05777	20872	546.748352	1.1979069043275906e-164	No_custom_HMM	No_custom_HMM	No_custom_HMM	20872	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0270	175602	175423	-	NC_007581	-25.51014014411568	25151	158.0	1.0	6.426e-49	p335837 VI_05777	25151	154.123413	1.3913658995235318e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	25151	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0271	175642	175743	+	NC_007581	-0.3292937253514402	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0272	176510	175791	-	NC_007581	-36628203.387356	20864	565.0	1.0	1.819e-186	p335836 VI_05777	20864	522.744019	1.8549239576210587e-157	No_custom_HMM	No_custom_HMM	No_custom_HMM	20864	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0273	176580	176690	+	NC_007581	-0.9552551333508976	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0274	177810	176734	-	NC_007581	-128306058635144.05	17961	889.0	1.0	1.1069999999999999e-296	p335835 VI_05777	17961	826.745361	4.263467465888754e-249	No_custom_HMM	No_custom_HMM	No_custom_HMM	17961	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0275	178074	177829	-	NC_007581	-122.9778147147572	17403	208.0	1.0	9.435e-66	p335834 VI_05777	17403	190.738541	7.132464704874675e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	17403	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0276	178200	178334	+	NC_007581	-4.73773388904034	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0277	179207	178575	-	NC_007581	-1405435.7624763465	17577	516.0	1.0	4.356e-170	p335833 VI_05777	17577	468.621887	3.3738679613784864e-141	No_custom_HMM	No_custom_HMM	No_custom_HMM	17577	PHANOTATE_1.5.1	CDS	#ffdf59	restriction endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0278	179346	179233	-	NC_007581	-0.0489004777508675	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0279	179365	179541	+	NC_007581	-21.018453028152997	18697	145.0	1.0	1.535e-44	p335832 VI_05777	18697	148.215668	1.1487813101729655e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	18697	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0280	179554	181419	+	NC_007581	-2.464459491119156e+18	17074	1451.0	1.0	0.0	p22497 VI_12484	17074	1372.691528	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	17074	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0281	181423	182040	+	NC_007581	-317251.4156592789	9996	315.0	0.813	1.311e-100	p175158 VI_01280	9996	317.78653	6.21045409614181e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	9996	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0282	182665	182994	+	NC_007581	-2387.5261361914754	18189	241.0	1.0	8.263e-77	p22499 VI_12484	18189	218.596252	2.5281907059324914e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	18189	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0283	183089	183277	+	NC_007581	-1064.742278222804	6470	93.0	0.719	4.268e-26	p58330 VI_00732	6470	94.247231	7.621840410881492e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	6470	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0284	183291	183602	+	NC_007581	-258.63866753342614	17166	249.0	1.0	8.067999999999999e-80	p71918 VI_05747	17166	215.8741	1.1873456934715773e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	17166	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0285	183729	183833	+	NC_007581	-0.1989736096308758	33956	55.0	0.756	8.251e-13	p71919 VI_05747	33956	49.23045	9.012867046932014e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	33956	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0286	183967	184518	+	NC_007581	-1110.7697718411644	8279	109.0	0.669	2.484e-31	p382170 VI_07386	8279	191.825012	1.0288810537966294e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	8279	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0287	185290	185081	-	NC_007581	-0.1054878909038058	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0288	185292	185399	+	NC_007581	-1.4065710232313064	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0289	185681	185565	-	NC_007581	-26.070685726101683	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
