Node_ID	Description	Lowest Taxa	Colour (Lowest taxa)
MG592668	Vibrio phage 2.130.O._10N.222.46.C2	Nahantvirus	#23BD21
MG592667	Vibrio phage 2.117.O._10N.261.45.E9	Queuovirinae	#4754CD
MG592666	Vibrio phage 2.096.O._10N.286.48.B5	Unclassified	#D3D3D3
MG592665	Vibrio phage 2.095.B._10N.286.46.E10	Unclassified	#D3D3D3
MG592664	Vibrio phage 2.095.A._10N.286.46.E10	Unclassified	#D3D3D3
MG592662	Vibrio phage 2.058.O._10N.286.46.B8	Unclassified	#D3D3D3
MG592661	Vibrio phage 2.044.O._10N.261.51.B8	Unclassified	#D3D3D3
MG592660	Vibrio phage 1.293.O._10N.261.52.E1	Zobellviridae	#8FB160
MG592659	Vibrio phage 1.291.O._10N.286.55.F6	Unclassified	#D3D3D3
MG592658	Vibrio phage 1.289.A._10N.286.55.E8	Unclassified	#D3D3D3
MG592657	Vibrio phage 1.287.O._10N.286.55.C7	Unclassified	#D3D3D3
MG592656	Vibrio phage 1.286.O._10N.286.55.C4	Unclassified	#D3D3D3
MG592655	Vibrio phage 1.285.O._10N.286.55.C12	Unclassified	#D3D3D3
MG592654	Vibrio phage 1.284.A._10N.286.55.A5	Unclassified	#D3D3D3
MG592653	Vibrio phage 1.283.C._10N.286.55.A1	Unclassified	#D3D3D3
MG592652	Vibrio phage 1.283.B._10N.286.55.A1	Unclassified	#D3D3D3
MG592651	Vibrio phage 1.283.A._10N.286.55.A1	Unclassified	#D3D3D3
MG592650	Vibrio phage 1.282.A._10N.286.54.F8	Unclassified	#D3D3D3
MG592649	Vibrio phage 1.281.O._10N.286.54.F7	Unclassified	#D3D3D3
MG592648	Vibrio phage 1.280.O._10N.286.54.F6	Unclassified	#D3D3D3
MG592647	Vibrio phage 1.278.O._10N.286.54.E8	Unclassified	#D3D3D3
MG592646	Vibrio phage 1.277.B._10N.286.54.E7	Unclassified	#D3D3D3
MG592645	Vibrio phage 1.277.A._10N.286.54.E7	Unclassified	#D3D3D3
MG592644	Vibrio phage 1.276.O._10N.286.54.E4	Unclassified	#D3D3D3
MG592643	Vibrio phage 1.275.O._10N.286.54.E11	Unclassified	#D3D3D3
MG592642	Vibrio phage 1.274.O._10N.286.54.E1	Unclassified	#D3D3D3
MG592641	Vibrio phage 1.273.O._10N.286.54.C7	Unclassified	#D3D3D3
MG592640	Vibrio phage 1.272.O._10N.286.54.C4	Unclassified	#D3D3D3
MG592639	Vibrio phage 1.271.B._10N.286.54.B4	Unclassified	#D3D3D3
MG592638	Vibrio phage 1.271.A._10N.286.54.B4	Unclassified	#D3D3D3
MG592637	Vibrio phage 1.270.B._10N.286.54.A8	Unclassified	#D3D3D3
MG592636	Vibrio phage 1.270.A._10N.286.54.A8	Unclassified	#D3D3D3
MG592635	Vibrio phage 1.269.O._10N.286.54.A6	Unclassified	#D3D3D3
MG592634	Vibrio phage 1.268.B._10N.286.54.A11	Unclassified	#D3D3D3
MG592633	Vibrio phage 1.268.A._10N.286.54.A11	Unclassified	#D3D3D3
MG592632	Vibrio phage 1.267.O._10N.286.54.A1	Unclassified	#D3D3D3
MG592631	Vibrio phage 1.266.O._10N.286.52.F9	Unclassified	#D3D3D3
MG592630	Vibrio phage 1.265.O._10N.286.52.F6	Unclassified	#D3D3D3
MG592629	Vibrio phage 1.264.O._10N.286.51.F2	Zobellviridae	#8FB160
MG592628	Vibrio phage 1.263.B._10N.286.51.B1	Unclassified	#D3D3D3
MG592627	Vibrio phage 1.263.A._10N.286.51.B1	Unclassified	#D3D3D3
MG592626	Vibrio phage 1.262.O._10N.286.51.A9	Unclassified	#D3D3D3
MG592625	Vibrio phage 1.261.O._10N.286.51.A7	Mukerjeevirus	#736B9A
MG592624	Vibrio phage 1.259.O._10N.286.48.F4	Unclassified	#D3D3D3
MG592623	Vibrio phage 1.257.O._10N.286.46.A4	Unclassified	#D3D3D3
MG592622	Vibrio phage 1.256.O._10N.286.45.F8	Unclassified	#D3D3D3
MG592621	Vibrio phage 1.255.O._10N.286.45.F1	Ackermannviridae	#CC60C5
MG592620	Vibrio phage 1.254.O._10N.286.45.C8	Unclassified	#D3D3D3
MG592619	Vibrio phage 1.253.O._10N.286.45.B12	Zobellviridae	#8FB160
MG592618	Vibrio phage 1.251.O._10N.261.55.E5	Unclassified	#D3D3D3
MG592617	Vibrio phage 1.250.O._10N.261.55.E11	Unclassified	#D3D3D3
MG592614	Vibrio phage 1.248.O._10N.261.54.F1	Unclassified	#D3D3D3
MG592613	Vibrio phage 1.247.B._10N.261.54.E12	Unclassified	#D3D3D3
MG592612	Vibrio phage 1.247.A._10N.261.54.E12	Unclassified	#D3D3D3
MG592611	Vibrio phage 1.246.O._10N.261.54.E10	Unclassified	#D3D3D3
MG592610	Vibrio phage 1.245.O._10N.261.54.C7	Pariacacavirus	#C19593
MG592609	Vibrio phage 1.244.A._10N.261.54.C3	Ackermannviridae	#CC60C5
MG592608	Vibrio phage 1.243.O._10N.261.54.B5	Unclassified	#D3D3D3
MG592607	Vibrio phage 1.242.O._10N.261.54.B2	Unclassified	#D3D3D3
MG592606	Vibrio phage 1.240.O._10N.261.52.F8	Unclassified	#D3D3D3
MG592605	Vibrio phage 1.239.O._10N.261.52.F6	Unclassified	#D3D3D3
MG592604	Vibrio phage 1.238.B._10N.261.52.F10	Pariacacavirus	#C19593
MG592603	Vibrio phage 1.238.A._10N.261.52.F10	Pariacacavirus	#C19593
MG592602	Vibrio phage 1.237.B._10N.261.52.C5	Unclassified	#D3D3D3
MG592601	Vibrio phage 1.237.A._10N.261.52.C5	Unclassified	#D3D3D3
MG592600	Vibrio phage 1.236.O._10N.261.52.C4	Unclassified	#D3D3D3
MG592599	Vibrio phage 1.235.O._10N.261.52.B2	Zobellviridae	#8FB160
MG592598	Vibrio phage 1.233.B._10N.261.51.E6	Unclassified	#D3D3D3
MG592597	Vibrio phage 1.233.A._10N.261.51.E6	Unclassified	#D3D3D3
MG592596	Vibrio phage 1.232.O._10N.261.51.E11	Unclassified	#D3D3D3
MG592595	Vibrio phage 1.231.O._10N.261.49.F8	Unclassified	#D3D3D3
MG592594	Vibrio phage 1.228.O._10N.261.49.C1	Unclassified	#D3D3D3
MG592593	Vibrio phage 1.226.O._10N.261.48.E5	Unclassified	#D3D3D3
MG592592	Vibrio phage 1.225.O._10N.261.48.B7	Unclassified	#D3D3D3
MG592591	Vibrio phage 1.224.A._10N.261.48.B1	Mukerjeevirus	#736B9A
MG592590	Vibrio phage 1.223.O._10N.261.48.A9	Unclassified	#D3D3D3
MG592589	Vibrio phage 1.219.O._10N.261.45.E2	Unclassified	#D3D3D3
MG592588	Vibrio phage 1.217.O._10N.261.45.A1	Unclassified	#D3D3D3
MG592587	Vibrio phage 1.216.O._10N.222.55.C12	Unclassified	#D3D3D3
MG592586	Vibrio phage 1.215.B._10N.222.54.F7	Unclassified	#D3D3D3
MG592585	Vibrio phage 1.215.A._10N.222.54.F7	Unclassified	#D3D3D3
MG592584	Vibrio phage 1.214.O._10N.222.54.F11	Unclassified	#D3D3D3
MG592583	Vibrio phage 1.213.O._10N.222.54.F10	Unclassified	#D3D3D3
MG592582	Vibrio phage 1.211.B._10N.222.52.F11	Unclassified	#D3D3D3
MG592581	Vibrio phage 1.211.A._10N.222.52.F11	Unclassified	#D3D3D3
MG592580	Vibrio phage 1.210.O._10N.222.52.C2	Unclassified	#D3D3D3
MG592579	Vibrio phage 1.209.O._10N.222.52.B2	Zobellviridae	#8FB160
MG592578	Vibrio phage 1.208.B._10N.222.52.A7	Zobellviridae	#8FB160
MG592577	Vibrio phage 1.207.B._10N.222.51.C2	Queuovirinae	#4754CD
MG592576	Vibrio phage 1.206.O._10N.222.51.B10	Unclassified	#D3D3D3
MG592575	Vibrio phage 1.205.O._10N.222.51.A7	Unclassified	#D3D3D3
MG592574	Vibrio phage 1.204.O._10N.222.46.F12	Cyclitvirus	#627A0A
MG592573	Vibrio phage 1.202.O._10N.222.45.E8	Canoevirus	#15D105
MG592572	Vibrio phage 1.201.B._10N.286.55.F1	Unclassified	#D3D3D3
MG592571	Vibrio phage 1.200.O._10N.286.55.E1	Unclassified	#D3D3D3
MG592570	Vibrio phage 1.199.B._10N.286.55.C10	Unclassified	#D3D3D3
MG592569	Vibrio phage 1.199.A._10N.286.55.C10	Unclassified	#D3D3D3
MG592568	Vibrio phage 1.198.B._10N.286.54.F4	Unclassified	#D3D3D3
MG592567	Vibrio phage 1.198.A._10N.286.54.F4	Unclassified	#D3D3D3
MG592566	Vibrio phage 1.197.A._10N.286.54.F2	Unclassified	#D3D3D3
MG592565	Vibrio phage 1.196.O._10N.286.54.E12	Unclassified	#D3D3D3
MG592564	Vibrio phage 1.195.O._10N.286.54.C8	Unclassified	#D3D3D3
MG592563	Vibrio phage 1.194.O._10N.286.54.B1	Unclassified	#D3D3D3
MG592562	Vibrio phage 1.193.O._10N.286.52.C6	Unclassified	#D3D3D3
MG592561	Vibrio phage 1.191.O._10N.286.52.B4	Unclassified	#D3D3D3
MG592560	Vibrio phage 1.190.O._10N.286.51.F12	Unclassified	#D3D3D3
MG592559	Vibrio phage 1.189.O._10N.286.51.B5	Unclassified	#D3D3D3
MG592558	Vibrio phage 1.189.C._10N.286.51.B5	Unclassified	#D3D3D3
MG592557	Vibrio phage 1.189.B._10N.286.51.B5	Unclassified	#D3D3D3
MG592556	Vibrio phage 1.188.C._10N.286.51.A6	Mukerjeevirus	#736B9A
MG592555	Vibrio phage 1.188.B._10N.286.51.A6	Mukerjeevirus	#736B9A
MG592554	Vibrio phage 1.188.A._10N.286.51.A6	Mukerjeevirus	#736B9A
MG592553	Vibrio phage 1.187.O._10N.286.49.F1	Unclassified	#D3D3D3
MG592552	Vibrio phage 1.186.O._10N.286.49.E3	Unclassified	#D3D3D3
MG592551	Vibrio phage 1.185.O._10N.286.49.C2	Unclassified	#D3D3D3
MG592550	Vibrio phage 1.184.A._10N.286.49.A5	Unclassified	#D3D3D3
MG592549	Vibrio phage 1.183.O._10N.286.48.B7	Unclassified	#D3D3D3
MG592548	Vibrio phage 1.182.O._10N.286.46.E1	Unclassified	#D3D3D3
MG592547	Vibrio phage 1.181.O._10N.286.46.C9	Unclassified	#D3D3D3
MG592546	Vibrio phage 1.179.O._10N.286.45.F12	Unclassified	#D3D3D3
MG592545	Vibrio phage 1.178.O._10N.286.45.E12	Unclassified	#D3D3D3
MG592544	Vibrio phage 1.177.O._10N.286.45.E10	Unclassified	#D3D3D3
MG592543	Vibrio phage 1.176.O._10N.261.55.F5	Unclassified	#D3D3D3
MG592542	Vibrio phage 1.175.O._10N.261.55.B3	Unclassified	#D3D3D3
MG592541	Vibrio phage 1.174.O._10N.261.55.A8	Unclassified	#D3D3D3
MG592540	Vibrio phage 1.173.O._10N.261.55.A11	Unclassified	#D3D3D3
MG592539	Vibrio phage 1.172.O._10N.261.52.F5	Unclassified	#D3D3D3
MG592538	Vibrio phage 1.171.O._10N.261.52.F12	Unclassified	#D3D3D3
MG592537	Vibrio phage 1.170.O._10N.261.52.C3	Unclassified	#D3D3D3
MG592536	Vibrio phage 1.169.O._10N.261.52.B1	Mukerjeevirus	#736B9A
MG592535	Vibrio phage 1.168.O._10N.261.52.A10	Unclassified	#D3D3D3
MG592534	Vibrio phage 1.167.O._10N.261.51.F2	Unclassified	#D3D3D3
MG592533	Vibrio phage 1.166.O._10N.261.51.C7	Unclassified	#D3D3D3
MG592532	Vibrio phage 1.165.O._10N.261.51.B7	Unclassified	#D3D3D3
MG592531	Vibrio phage 1.164.O._10N.261.51.A7	Unclassified	#D3D3D3
MG592530	Vibrio phage 1.162.O._10N.261.48.E3	Unclassified	#D3D3D3
MG592529	Vibrio phage 1.161.O._10N.261.48.C5	Unclassified	#D3D3D3
MG592528	Vibrio phage 1.160.O._10N.261.48.B11	Unclassified	#D3D3D3
MG592527	Vibrio phage 1.159.O._10N.261.46.F12	Unclassified	#D3D3D3
MG592526	Vibrio phage 1.158.O._10N.261.45.E12	Unclassified	#D3D3D3
MG592525	Vibrio phage 1.157.O._10N.261.45.B7	Unclassified	#D3D3D3
MG592524	Vibrio phage 1.156.O._10N.261.45.A6	Unclassified	#D3D3D3
MG592523	Vibrio phage 1.155.O._10N.222.55.B3	Unclassified	#D3D3D3
MG592522	Vibrio phage 1.154.O._10N.222.52.B12	Unclassified	#D3D3D3
MG592521	Vibrio phage 1.152.O._10N.222.46.E1	Nahantvirus	#23BD21
MG592520	Vibrio phage 1.151.O._10N.222.46.B1	Unclassified	#D3D3D3
MG592519	Vibrio phage 1.150.O._10N.222.46.A6	Nahantvirus	#23BD21
MG592518	Vibrio phage 1.149.O._10N.286.55.A12	Unclassified	#D3D3D3
MG592517	Vibrio phage 1.148.O._10N.286.54.A10	Unclassified	#D3D3D3
MG592516	Vibrio phage 1.147.O._10N.286.49.E9	Unclassified	#D3D3D3
MG592515	Vibrio phage 1.144.O._10N.286.45.B3	Unclassified	#D3D3D3
MG592514	Vibrio phage 1.143.O._10N.261.55.C8	Unclassified	#D3D3D3
MG592513	Vibrio phage 1.142.O._10N.261.49.E11	Unclassified	#D3D3D3
MG592511	Vibrio phage 1.139.B._10N.261.48.C6	Zobellviridae	#8FB160
MG592510	Vibrio phage 1.139.A._10N.261.48.C6	Zobellviridae	#8FB160
MG592509	Vibrio phage 1.138.O._10N.261.48.A1	Unclassified	#D3D3D3
MG592508	Vibrio phage 1.137.O._10N.261.46.B5	Unclassified	#D3D3D3
MG592507	Vibrio phage 1.136.O._10N.261.45.E11	Unclassified	#D3D3D3
MG592506	Vibrio phage 1.135.O._10N.222.54.B6	Unclassified	#D3D3D3
MG592505	Vibrio phage 1.134.O._10N.222.52.B8	Unclassified	#D3D3D3
MG592504	Vibrio phage 1.133.O._10N.222.51.E4	Unclassified	#D3D3D3
MG592503	Vibrio phage 1.132.O._10N.222.49.F8	Unclassified	#D3D3D3
MG592502	Vibrio phage 1.131.O._10N.222.49.A8	Unclassified	#D3D3D3
MG592501	Vibrio phage 1.127.O._10N.286.52.E12	Unclassified	#D3D3D3
MG592499	Vibrio phage 1.124.O._10N.286.49.B1	Unclassified	#D3D3D3
MG592498	Vibrio phage 1.123.O._10N.286.48.F3	Unclassified	#D3D3D3
MG592497	Vibrio phage 1.122.B._10N.286.46.F8	Unclassified	#D3D3D3
MG592496	Vibrio phage 1.122.A._10N.286.46.F8	Unclassified	#D3D3D3
MG592495	Vibrio phage 1.121.O._10N.286.46.C4	Unclassified	#D3D3D3
MG592494	Vibrio phage 1.119.O._10N.261.51.A9	Unclassified	#D3D3D3
MG592493	Vibrio phage 1.118.B._10N.261.49.F6	Unclassified	#D3D3D3
MG592492	Vibrio phage 1.118.A._10N.261.49.F6	Unclassified	#D3D3D3
MG592491	Vibrio phage 1.117.O._10N.261.45.E9	Queuovirinae	#4754CD
MG592490	Vibrio phage 1.116.O._10N.222.52.C10	Unclassified	#D3D3D3
MG592489	Vibrio phage 1.115.B._10N.222.49.B11	Unclassified	#D3D3D3
MG592488	Vibrio phage 1.115.A._10N.222.49.B11	Unclassified	#D3D3D3
MG592487	Vibrio phage 1.113.A._10N.286.51.E7	Unclassified	#D3D3D3
MG592486	Vibrio phage 1.112.O._10N.286.46.B11	Unclassified	#D3D3D3
MG592485	Vibrio phage 1.111.B._10N.286.45.E6	Unclassified	#D3D3D3
MG592484	Vibrio phage 1.111.A._10N.286.45.E6	Unclassified	#D3D3D3
MG592483	Vibrio phage 1.110.O._10N.261.52.C1	Unclassified	#D3D3D3
MG592482	Vibrio phage 1.108.O._10N.222.51.A4	Unclassified	#D3D3D3
MG592478	Vibrio phage 1.106.O._10N.286.51.F7	Unclassified	#D3D3D3
MG592477	Vibrio phage 1.105.O._10N.286.49.B4	Unclassified	#D3D3D3
MG592476	Vibrio phage 1.104.O._10N.286.49.A12	Unclassified	#D3D3D3
MG592475	Vibrio phage 1.103.O._10N.261.52.F2	Unclassified	#D3D3D3
MG592473	Vibrio phage 1.101.O._10N.261.45.C6	Unclassified	#D3D3D3
MG592472	Vibrio phage 1.100.O._10N.261.45.C3	Unclassified	#D3D3D3
MG592471	Vibrio phage 1.098.O._10N.286.51.B9	Unclassified	#D3D3D3
MG592470	Vibrio phage 1.097.O._10N.286.49.B3	Dorisvirus	#3D37A6
MG592468	Vibrio phage 1.094.O._10N.286.55.E12	Unclassified	#D3D3D3
MG592467	Vibrio phage 1.093.O._10N.286.55.E10	Unclassified	#D3D3D3
MG592466	Vibrio phage 1.091.O._10N.286.52.B12	Unclassified	#D3D3D3
MG592465	Vibrio phage 1.090.B._10N.286.48.F1	Unclassified	#D3D3D3
MG592464	Vibrio phage 1.089.O._10N.261.51.F9	Unclassified	#D3D3D3
MG592463	Vibrio phage 1.088.O._10N.261.46.A1	Unclassified	#D3D3D3
MG592462	Vibrio phage 1.087.A._10N.261.45.F9	Unclassified	#D3D3D3
MG592461	Vibrio phage 1.086.O._10N.222.51.F8	Unclassified	#D3D3D3
MG592460	Vibrio phage 1.085.O._10N.222.51.E3	Unclassified	#D3D3D3
MG592459	Vibrio phage 1.084.O._10N.261.49.F5	Unclassified	#D3D3D3
MG592458	Vibrio phage 1.083.O._10N.286.52.B9	Unclassified	#D3D3D3
MG592457	Vibrio phage 1.082.O._10N.261.49.E4	Unclassified	#D3D3D3
MG592456	Vibrio phage 1.081.O._10N.286.52.C2	Schizotequatrovirus	#1AB16B
MG592454	Vibrio phage 1.079.O._10N.286.45.E9	Unclassified	#D3D3D3
MG592453	Vibrio phage 1.077.O._10N.261.45.A10	Zobellviridae	#8FB160
MG592452	Vibrio phage 1.076.O._10N.286.51.B7	Unclassified	#D3D3D3
MG592451	Vibrio phage 1.075.O._10N.286.55.B10	Unclassified	#D3D3D3
MG592450	Vibrio phage 1.074.O._10N.222.49.B7	Unclassified	#D3D3D3
MG592449	Vibrio phage 1.072.O._10N.286.48.A12	Unclassified	#D3D3D3
MG592448	Vibrio phage 1.071.A._10N.286.46.A12	Unclassified	#D3D3D3
MG592447	Vibrio phage 1.070.O._10N.261.45.B2	Zobellviridae	#8FB160
MG592445	Vibrio phage 1.068.O._10N.261.51.F8	Unclassified	#D3D3D3
MG592444	Vibrio phage 1.067.O._10N.261.52.C9	Unclassified	#D3D3D3
MG592443	Vibrio phage 1.066.O._10N.286.46.E8	Unclassified	#D3D3D3
MG592442	Vibrio phage 1.064.O._10N.261.52.E2	Unclassified	#D3D3D3
MG592441	Vibrio phage 1.063.O._10N.261.45.C7	Unclassified	#D3D3D3
MG592439	Vibrio phage 1.061.O._10N.286.55.C2	Unclassified	#D3D3D3
MG592438	Vibrio phage 1.060.A._10N.261.48.B5	Unclassified	#D3D3D3
MG592436	Vibrio phage 1.056.O._10N.261.48.C11	Unclassified	#D3D3D3
MG592435	Vibrio phage 1.055.O._10N.286.55.E9	Unclassified	#D3D3D3
MG592434	Vibrio phage 1.054.O._10N.261.52.A1	Unclassified	#D3D3D3
MG592433	Vibrio phage 1.052.A._10N.286.46.C3	Unclassified	#D3D3D3
MG592432	Vibrio phage 1.050.O._10N.286.48.A6	Unclassified	#D3D3D3
MG592431	Vibrio phage 1.049.O._10N.286.54.B5	Unclassified	#D3D3D3
MG592429	Vibrio phage 1.047.O._10N.286.55.F2	Unclassified	#D3D3D3
MG592428	Vibrio phage 1.046.O._10N.286.52.E3	Unclassified	#D3D3D3
MG592425	Vibrio phage 1.042.O._10N.286.45.B8	Unclassified	#D3D3D3
MG592423	Vibrio phage 1.039.O._10N.286.55.A2	Unclassified	#D3D3D3
MG592422	Vibrio phage 1.038.O._10N.286.51.C2	Unclassified	#D3D3D3
MG592421	Vibrio phage 1.037.O._10N.261.52.F7	Unclassified	#D3D3D3
MG592420	Vibrio phage 1.036.O._10N.286.45.C3	Unclassified	#D3D3D3
MG592419	Vibrio phage 1.034.X._10N.261.46.B7	Zobellviridae	#8FB160
MG592418	Vibrio phage 1.034.O._10N.261.46.B7	Zobellviridae	#8FB160
MG592417	Vibrio phage 1.033.O._10N.222.49.B8	Unclassified	#D3D3D3
MG592416	Vibrio phage 1.032.O._10N.261.54.F5	Unclassified	#D3D3D3
MG592415	Vibrio phage 1.031.O._10N.261.46.F8	Unclassified	#D3D3D3
MG592414	Vibrio phage 1.030.O._10N.222.55.F9	Unclassified	#D3D3D3
MG592413	Vibrio phage 1.029.O._10N.261.55.A7	Unclassified	#D3D3D3
MG592412	Vibrio phage 1.028.O._10N.286.45.B6	Unclassified	#D3D3D3
MG592411	Vibrio phage 1.027.O._10N.286.54.B8	Unclassified	#D3D3D3
MG592410	Vibrio phage 1.026.O._10N.222.49.C7	Nahantvirus	#23BD21
MG592409	Vibrio phage 1.025.O._10N.222.46.B6	Nahantvirus	#23BD21
MG592408	Vibrio phage 1.024.O._10N.261.45.F8	Unclassified	#D3D3D3
MG592407	Vibrio phage 1.023.O._10N.222.51.B4	Unclassified	#D3D3D3
MG592406	Vibrio phage 1.022.O._10N.286.45.A10	Unclassified	#D3D3D3
MG592405	Vibrio phage 1.021.C._10N.222.51.F9	Unclassified	#D3D3D3
MG592404	Vibrio phage 1.021.B._10N.222.51.F9	Unclassified	#D3D3D3
MG592403	Vibrio phage 1.021.A._10N.222.51.F9	Unclassified	#D3D3D3
MG592401	Vibrio phage 1.017.O._10N.286.55.C11	Unclassified	#D3D3D3
MG592400	Vibrio phage 1.016.O._10N.286.46.A11	Unclassified	#D3D3D3
MG592399	Vibrio phage 1.015.O._10N.222.51.E5	Zobellviridae	#8FB160
MG592398	Vibrio phage 1.013.O._10N.286.54.F9	Unclassified	#D3D3D3
MG592397	Vibrio phage 1.012.O._10N.261.48.C12	Unclassified	#D3D3D3
MG592395	Vibrio phage 1.009.O._10N.261.51.C9	Unclassified	#D3D3D3
MG592393	Vibrio phage 1.007.O._10N.261.55.F9	Unclassified	#D3D3D3
MG592392	Vibrio phage 1.005.O._10N.286.48.F2	Unclassified	#D3D3D3
MG592391	Vibrio phage 1.004.O._10N.261.54.A2	Unclassified	#D3D3D3
MG592390	Vibrio phage 1.003.O._10N.286.48.A2	Unclassified	#D3D3D3
MG159787	Gluconobacter phage GC1	Gammatectivirus	#E734AF
MF422185	Bacillus phage BSP10	Nitunavirus	#7ACD34
MF580962	Salinibacter virus M31CR41-3	Kairosalinivirus	#304FBF
MF580960	Salinibacter phage M31CC-1	Kryptosalinivirus	#6DE9EE
MF580958	Salinibacter phage M8CR30-4	Holosalinivirus	#9DDCDF
MG640035	Vibrio phage Athena1	Unclassified	#D3D3D3
MF407276	Bacillus phage vB_BveP-Goe6	Salasvirus	#5B6A11
AP018480	Fromanvirus D29	Fromanvirus	#A65CE4
AP018479	Mycobacterium phage GS4E	Fromanvirus	#A65CE4
AP018478	Mycobacterium phage A6	Fromanvirus	#A65CE4
AP018477	Mycobacterium phage BK1	Fromanvirus	#A65CE4
AP018470	Mycobacterium phage Y2	Fionnbharthvirus	#4F4993
MF172979	Erysipelothrix phage phi1605	Unclassified	#D3D3D3
KY084243	Pectobacterium phage PP74	Berlinvirus	#A81931
LC208019	Aeropyrum globular virus 1	Unclassified	#D3D3D3
MG708275	Streptococcus phage vB_SthS_VA460	Moineauvirus	#B0DD56
MG708274	Streptococcus phage vB_SthS_VA214	Moineauvirus	#B0DD56
MG708273	Streptococcus phage vB_SthS_VA698	Moineauvirus	#B0DD56
CP025713	Escherichia phage YDC107_2	Unclassified	#D3D3D3
CP025712	Escherichia phage YDC107_1	Ravinvirus	#12A89E
KY435490	Escherichia phage K1E	Vectrevirus	#74B9CA
AP018463	Mycobacterium phage PR	Unclassified	#D3D3D3
AP018462	Mycobacterium phage D12	Unclassified	#D3D3D3
MG646672	Salmonella phage BPS17L1	Felixounavirus	#84F82A
MG646671	Salmonella phage BPS17S6	Felixounavirus	#84F82A
MG646670	Salmonella phage BPS15S6	Felixounavirus	#84F82A
MG646669	Salmonella phage BPS17W1	Felixounavirus	#84F82A
MG646668	Salmonella phage BPS11T2	Jerseyvirus	#7B0230
MG696115	Plesiomonas phage phiP4-7	Unclassified	#D3D3D3
MG696114	Proteus phage phiP4-3	Bragavirus	#A0934E
MG673519	Escherichia phage LAMP	Kuravirus	#E31817
MG564297	Staphylococcus phage UPMK_2	Phietavirus	#906F36
KX011169	Bacillus phage SalinJah	Wphvirus	#5C5C6A
MF974178	Pseudomonas phage YS35	Pakpunavirus	#2CAB5E
MG271909	Synechococcus phage S-LBS1	Unclassified	#D3D3D3
MG065692	Campylobacter phage C13	Tequintavirus	#15861C
MG065691	Campylobacter phage A11a	Unclassified	#D3D3D3
MG065690	Campylobacter phage A135	Vequintavirus	#2E525C
MG065689	Campylobacter phage A110a	Justusliebigvirus	#E5AB1D
MG065688	Campylobacter phage A110b	Braunvirinae	#859A4C
MG065687	Campylobacter phage A136	Hanrivervirus	#CFB9ED
MG065686	Campylobacter phage A18a	Unclassified	#D3D3D3
MG065685	Campylobacter phage A112a	Hanrivervirus	#CFB9ED
MG065684	Campylobacter phage A138	Vequintavirinae	#D4713F
MG065683	Campylobacter phage B14	Lambdavirus	#EE4C26
MG065682	Campylobacter phage A112b	Vequintavirus	#2E525C
MG065681	Campylobacter phage A139	Hanrivervirus	#CFB9ED
MG065680	Campylobacter phage A113	Hanrivervirus	#CFB9ED
MG065679	Campylobacter phage A13a	Hanrivervirus	#CFB9ED
MG065678	Campylobacter phage A115a	Unclassified	#D3D3D3
MG065677	Campylobacter phage A13b	Vequintavirus	#2E525C
MG065676	Campylobacter phage A116	Vequintavirinae	#D4713F
MG065675	Campylobacter phage A118	Tempevirinae	#2EE363
MG065674	Campylobacter phage A140	Vequintavirus	#2E525C
MG065673	Campylobacter phage A119	Hanrivervirus	#CFB9ED
MG065672	Campylobacter phage A141	Vequintavirus	#2E525C
MG065671	Campylobacter phage A120	Tempevirinae	#2EE363
MG065670	Campylobacter phage A121	Tempevirinae	#2EE363
MG065669	Campylobacter phage A123	Tempevirinae	#2EE363
MG065668	Campylobacter phage A126	Ounavirinae	#96CC89
MG065667	Campylobacter phage A127	Tempevirinae	#2EE363
MG065666	Campylobacter phage A12a	Vequintavirus	#2E525C
MG065665	Campylobacter phage A131	Tempevirinae	#2EE363
MG065664	Campylobacter phage A132	Ounavirinae	#96CC89
MG065663	Campylobacter phage A134	Tempevirinae	#2EE363
MG065662	Campylobacter phage A142	Vequintavirus	#2E525C
MG065661	Campylobacter phage C9	Vequintavirus	#2E525C
MG065660	Campylobacter phage C8	Tequintavirus	#15861C
MG065659	Campylobacter phage C5	Vequintavirinae	#D4713F
MG065658	Campylobacter phage C7	Vequintavirus	#2E525C
MG065657	Campylobacter phage C4	Hanrivervirus	#CFB9ED
MG065656	Campylobacter phage C3	Justusliebigvirus	#E5AB1D
MG065655	Campylobacter phage C2	Vequintavirus	#2E525C
MG065654	Campylobacter phage C15	Vequintavirus	#2E525C
MG065653	Campylobacter phage C14	Vequintavirinae	#D4713F
MG065652	Campylobacter phage C11	Vequintavirinae	#D4713F
MG065651	Campylobacter phage C10	Unclassified	#D3D3D3
MG065650	Campylobacter phage B15	Phapecoctavirus	#DC8F10
MG065649	Campylobacter phage A143	Hanrivervirus	#CFB9ED
MG065648	Campylobacter phage A144	Dhillonvirus	#91B4F0
MG065647	Campylobacter phage D#	Vequintavirus	#2E525C
MG065646	Campylobacter phage D1	Vequintavirus	#2E525C
MG065645	Campylobacter phage A145	Justusliebigvirus	#E5AB1D
MG065644	Campylobacter phage A147	Vequintavirus	#2E525C
MG065643	Campylobacter phage E6	Hanrivervirus	#CFB9ED
MG065642	Campylobacter phage A148	Epseptimavirus	#176BE6
MG065641	Campylobacter phage A14a	Hanrivervirus	#CFB9ED
MG065640	Campylobacter phage A14b	Hanrivervirus	#CFB9ED
