Node_ID	Description	Family	Colour (Family)
MT639650	Gordonia phage Ohgeesy	Unclassified	#D3D3D3
MT639643	Microbacterium phage FreddieHg	Unclassified	#D3D3D3
MT639639	Gordonia phage LittleFella	Unclassified	#D3D3D3
MT522003	Microbacterium phage Rie18	Unclassified	#D3D3D3
MT521996	Mycobacterium phage Beckerton	Unclassified	#D3D3D3
MT521991	Streptomyces phage Eklok	Unclassified	#D3D3D3
MT498052	Gordonia phage Jodelie19	Unclassified	#D3D3D3
MT498039	Gordonia phage Gill	Unclassified	#D3D3D3
MT451982	Streptomyces phage Cumberbatch	Unclassified	#D3D3D3
MT451981	Streptomyces phage Vondra	Unclassified	#D3D3D3
MT451980	Streptomyces phage Ignacio	Unclassified	#D3D3D3
MT310854	Streptomyces phage CricKo	Unclassified	#D3D3D3
MT310852	Streptomyces phage ClubPenguin	Unclassified	#D3D3D3
MH271317	Corynebacterium phage TouchMeNot	Unclassified	#D3D3D3
MN813698	Gordonia phage Volt	Unclassified	#D3D3D3
MN813687	Mycobacterium phage Onyinye	Unclassified	#D3D3D3
MN703412	Arthrobacter phage Giantsbane	Unclassified	#D3D3D3
MN703410	Mycobacterium phage Itos	Vilmaviridae	#79A4A5
MN703406	Mycobacterium phage Gabriela	Vilmaviridae	#79A4A5
MN586056	Streptomyces phage FidgetOrca	Unclassified	#D3D3D3
MN586054	Streptomyces phage FrodoSwaggins	Unclassified	#D3D3D3
MN586052	Mycobacterium phage Kahlid	Vilmaviridae	#79A4A5
MN586051	Mycobacterium phage Myrale	Unclassified	#D3D3D3
MN586032	Mycobacterium phage Command613	Unclassified	#D3D3D3
MN586030	Mycobacterium phage BobsGarage	Vilmaviridae	#79A4A5
MN586023	Mycobacterium phage Zaria	Vilmaviridae	#79A4A5
MN586018	Mycobacterium phage Wyatt2	Vilmaviridae	#79A4A5
MN586014	Gordonia phage Keelan	Unclassified	#D3D3D3
MN586013	Mycobacterium phage Traaww1	Unclassified	#D3D3D3
MN586003	Gordonia phage Yikes	Unclassified	#D3D3D3
MN585996	Gordonia phage Crocheter	Unclassified	#D3D3D3
MN585982	Gordonia phage Untouchable	Unclassified	#D3D3D3
MN369757	Streptomyces phage Bordeaux	Stanwilliamsviridae	#D602DB
MN369755	Mycobacterium phage Minnie	Unclassified	#D3D3D3
MN369750	Streptomyces phage TomSawyer	Stanwilliamsviridae	#D602DB
MN369749	Mycobacterium phage MinionDave	Unclassified	#D3D3D3
MN369743	Streptomyces phage Tribute	Stanwilliamsviridae	#D602DB
MN369739	Mycobacterium phage Kenuha5	Unclassified	#D3D3D3
MN444876	Streptomyces phage Daubenski	Stanwilliamsviridae	#D602DB
MN497954	Microbacterium phage Hiddenleaf	Unclassified	#D3D3D3
MN617841	Mycobacterium phage DirkDirk	Vilmaviridae	#79A4A5
MN484599	Streptomyces phage Wipeout	Stanwilliamsviridae	#D602DB
MN428055	Gordonia phage Mcklovin	Unclassified	#D3D3D3
MN284908	Mycobacterium phage Helpful	Unclassified	#D3D3D3
MN284902	Arthrobacter phage Makai	Unclassified	#D3D3D3
MN284896	Gordonia phage OhMyWard	Unclassified	#D3D3D3
MN234233	Corynebacterium phage Colleen	Unclassified	#D3D3D3
MN234232	Gordonia phage Sadboi	Unclassified	#D3D3D3
MN234229	Arthrobacter phage StarLord	Unclassified	#D3D3D3
MN234228	Mycobacterium phage Tourach	Vilmaviridae	#79A4A5
MN234227	Mycobacterium phage Giuseppe	Unclassified	#D3D3D3
MN234221	Arthrobacter phage Shepard	Unclassified	#D3D3D3
MN234220	Gordonia phage Lambo	Unclassified	#D3D3D3
MN234218	Gordonia phage Powerball	Unclassified	#D3D3D3
MN234210	Arthrobacter phage Michelle	Unclassified	#D3D3D3
MN234207	Gordonia phage Ranch	Unclassified	#D3D3D3
MN234202	Arthrobacter phage Salk	Unclassified	#D3D3D3
MN234190	Gordonia phage Gibbin	Unclassified	#D3D3D3
MN234189	Streptomyces phage Urza	Unclassified	#D3D3D3
MN234186	Arthrobacter phage Egad	Unclassified	#D3D3D3
MN234184	Mycobacterium phage IdentityCrisis	Unclassified	#D3D3D3
MN234180	Arthrobacter phage Shiba	Unclassified	#D3D3D3
MN234175	Arthrobacter phage Stayer	Unclassified	#D3D3D3
MN234173	Arthrobacter phage Sporto	Unclassified	#D3D3D3
MN234162	Gordonia phage GretelLyn	Unclassified	#D3D3D3
MN204504	Streptomyces phage Soshi	Unclassified	#D3D3D3
MN204501	Gordonia phage Chikenjars	Unclassified	#D3D3D3
MN204500	Streptomyces phage Hoshi	Unclassified	#D3D3D3
MN204497	Streptomyces phage Meibysrarus	Unclassified	#D3D3D3
MN204496	Streptomyces phage Kardashian	Unclassified	#D3D3D3
MN204495	Streptomyces phage CherryBlossom	Unclassified	#D3D3D3
MN204494	Streptomyces phage Jaylociraptor	Unclassified	#D3D3D3
MN204493	Streptomyces phage Zuko	Unclassified	#D3D3D3
MN204492	Streptomyces phage GirlPower	Unclassified	#D3D3D3
MN183282	Arthrobacter phage Qui	Unclassified	#D3D3D3
MN119378	Mycobacterium phage Penelope2018	Unclassified	#D3D3D3
MN062715	Gordonia phage Marteena	Unclassified	#D3D3D3
MN062705	Streptomyces phage Celia	Unclassified	#D3D3D3
MK967393	Rhodococcus phage Whack	Unclassified	#D3D3D3
MK967386	Streptomyces phage Esketit	Unclassified	#D3D3D3
MK967381	Gordonia phage RogerDodger	Unclassified	#D3D3D3
MN096371	Streptomyces phage Braelyn	Stanwilliamsviridae	#D602DB
MN096370	Gordonia phage Squiddly	Unclassified	#D3D3D3
MN096369	Gordonia phage Phendrix	Unclassified	#D3D3D3
MK977711	Streptomyces phage Evy	Stanwilliamsviridae	#D602DB
MK937597	Gordonia phage Spooky	Unclassified	#D3D3D3
MN010761	Gordonia phage Kenosha	Unclassified	#D3D3D3
MN010756	Mycobacterium phage Phreeze	Unclassified	#D3D3D3
MK919483	Gordonia phage Suscepit	Unclassified	#D3D3D3
MK919478	Gordonia phage Ziko	Unclassified	#D3D3D3
MK801734	Gordonia phage LordFarquaad	Unclassified	#D3D3D3
MK801732	Microbacterium phage NarutoRun	Unclassified	#D3D3D3
MK801731	Microbacterium phage Anakin	Unclassified	#D3D3D3
MK801729	Gordonia phage Clark	Unclassified	#D3D3D3
MK801727	Gordonia phage ThankyouJordi	Unclassified	#D3D3D3
MK801724	Gordonia phage PhrostedPhlake	Unclassified	#D3D3D3
MK801722	Streptomyces phage Birchlyn	Stanwilliamsviridae	#D602DB
MK878901	Gordonia phage HannahD	Unclassified	#D3D3D3
MK864266	Gordonia phage Arri	Unclassified	#D3D3D3
MK864265	Gordonia phage Barb	Unclassified	#D3D3D3
MK864264	Gordonia phage VanDeWege	Unclassified	#D3D3D3
MK820642	Gordonia phage Polly	Unclassified	#D3D3D3
MK820641	Gordonia phage EnalisNailo	Unclassified	#D3D3D3
MK875793	Gordonia phage WelcomeAyanna	Unclassified	#D3D3D3
MK737944	Microbacterium phage Warren	Unclassified	#D3D3D3
MK737941	Microbacterium phage Rachella	Unclassified	#D3D3D3
MK814756	Microbacterium phage DizzyRudy	Unclassified	#D3D3D3
MK814750	Gordonia phage Ewald	Unclassified	#D3D3D3
MK686072	Streptomyces phage RosaAsantewaa	Unclassified	#D3D3D3
MK686070	Streptomyces phage PherryCruz	Unclassified	#D3D3D3
MK620899	Gordonia phage GodonK	Unclassified	#D3D3D3
MK494132	Mycobacterium phage Cepens	Unclassified	#D3D3D3
MK494131	Mycobacterium phage GodPhather	Unclassified	#D3D3D3
MK494114	Mycobacterium phage Argie	Unclassified	#D3D3D3
MK494112	Streptomyces phage EGole	Stanwilliamsviridae	#D602DB
MK494102	Mycobacterium phage WaldoWhy	Unclassified	#D3D3D3
MK494092	Mycobacterium phage Silverleaf	Vilmaviridae	#79A4A5
MK559427	Mycobacterium phage Delton	Unclassified	#D3D3D3
MK524505	Gordonia phage Dogfish	Unclassified	#D3D3D3
MK524498	Mycobacterium phage Chill	Unclassified	#D3D3D3
MK524494	Mycobacterium phage Rabbs	Unclassified	#D3D3D3
MK433274	Gordonia phage Bradissa	Unclassified	#D3D3D3
MK433269	Streptomyces phage Madamato	Unclassified	#D3D3D3
MK433268	Streptomyces phage Popy	Unclassified	#D3D3D3
MK433260	Streptomyces phage Namo	Unclassified	#D3D3D3
MK433259	Streptomyces phage IceWarrior	Unclassified	#D3D3D3
MK392368	Arthrobacter phage Elesar	Unclassified	#D3D3D3
MK359351	Streptomyces phage BoomerJR	Stanwilliamsviridae	#D602DB
MK359332	Streptomyces phage Genie2	Stanwilliamsviridae	#D602DB
MK310146	Mycobacterium phage Crespo	Unclassified	#D3D3D3
MK460248	Streptomyces phage Teutsch	Stanwilliamsviridae	#D602DB
MK376957	Gordonia phage Duffington	Unclassified	#D3D3D3
MK376953	Gordonia phage Rickmore	Unclassified	#D3D3D3
MK279909	Mycobacterium phage DrLupo	Unclassified	#D3D3D3
MK279905	Mycobacterium phage Acquire49	Vilmaviridae	#79A4A5
MK279899	Arthrobacter phage Maja	Unclassified	#D3D3D3
MK279840	Mycobacterium phage JacoRen57	Unclassified	#D3D3D3
MH910037	Arthrobacter phage Isolde	Unclassified	#D3D3D3
MH910036	Arthrobacter phage Hestia	Unclassified	#D3D3D3
MK059749	Mycobacterium phage CRB2	Unclassified	#D3D3D3
MH834627	Arthrobacter phage Ryan	Unclassified	#D3D3D3
MH834621	Arthrobacter phage Nandita	Unclassified	#D3D3D3
MH834615	Mycobacterium phage KandZ	Unclassified	#D3D3D3
MH834613	Mycobacterium phage Fowlmouth	Unclassified	#D3D3D3
MH834612	Arthrobacter phage Faja	Unclassified	#D3D3D3
MH825699	Streptomyces phage Darolandstone	Unclassified	#D3D3D3
MH651176	Gordonia phage Horus	Unclassified	#D3D3D3
MH669006	Streptomyces phage LibertyBell	Unclassified	#D3D3D3
MH697580	Gordonia phage Catfish	Unclassified	#D3D3D3
MH479925	Gordonia phage Ronaldo	Unclassified	#D3D3D3
MH479913	Gordonia phage Fryberger	Unclassified	#D3D3D3
MH590605	Mycobacterium phage Cherrybomb426	Unclassified	#D3D3D3
MH590599	Streptomyces phage Karimac	Stanwilliamsviridae	#D602DB
MH590597	Streptomyces phage LukeCage	Stanwilliamsviridae	#D602DB
MH576972	Gordonia phage Beyoncage	Unclassified	#D3D3D3
MH576965	Streptomyces phage StarPlatinum	Stanwilliamsviridae	#D602DB
MH576964	Streptomyces phage Starbow	Stanwilliamsviridae	#D602DB
MH513979	Gordonia phage Pollux	Unclassified	#D3D3D3
MH509445	Mycobacterium phage Cborch11	Unclassified	#D3D3D3
MH479920	Mycobacterium phage Mowgli	Unclassified	#D3D3D3
MH450127	Mycobacterium phage Plagueis	Unclassified	#D3D3D3
MH399788	Mycobacterium phage Visconti	Unclassified	#D3D3D3
MH399771	Mycobacterium phage ByChance	Unclassified	#D3D3D3
MH371116	Mycobacterium phage DMoney	Unclassified	#D3D3D3
MH371119	Mycobacterium phage OctaviousRex	Unclassified	#D3D3D3
MH271313	Gordonia phage Suzy	Unclassified	#D3D3D3
MH271301	Microbacterium phage Krampus	Unclassified	#D3D3D3
MH271292	Microbacterium phage AnnaSerena	Unclassified	#D3D3D3
MH155877	Streptomyces phage Rainydai	Unclassified	#D3D3D3
MH155878	Streptomyces phage RavenPuff	Unclassified	#D3D3D3
MH155872	Streptomyces phage Moozy	Unclassified	#D3D3D3
MH155869	Streptomyces phage HotFries	Unclassified	#D3D3D3
MH153800	Microbacterium phage Camille	Unclassified	#D3D3D3
MH153799	Microbacterium phage Appa	Unclassified	#D3D3D3
MH077584	Mycobacterium phage Phish	Unclassified	#D3D3D3
MH047631	Microbacterium phage Triscuit	Unclassified	#D3D3D3
MH045569	Mycobacterium phage Schiebel	Unclassified	#D3D3D3
MH025890	Gordonia phage Djokovic	Unclassified	#D3D3D3
MH025888	Mycobacterium phage BigMama	Unclassified	#D3D3D3
MG962376	Mycobacterium phage Thumb	Unclassified	#D3D3D3
MH001456	Mycobacterium phage CLED96	Unclassified	#D3D3D3
MH001455	Mycobacterium phage Remy19	Unclassified	#D3D3D3
MH001450	Mycobacterium phage Jeon	Unclassified	#D3D3D3
MH001446	Mycobacterium phage Megabear	Unclassified	#D3D3D3
MG757156	Mycobacterium phage Cuke	Unclassified	#D3D3D3
MG757154	Streptomyces phage Bing	Unclassified	#D3D3D3
KT347314	Mycobacterium phage Phreak	Unclassified	#D3D3D3
MG845393	Gordonia phage Beenie	Unclassified	#D3D3D3
MG099946	Mycobacterium phage LouisV14	Unclassified	#D3D3D3
MF919497	Mycobacterium phage Chance64	Unclassified	#D3D3D3
MF975637	Streptomyces phage Scap1	Unclassified	#D3D3D3
MF668272	Mycobacterium phage Gideon	Unclassified	#D3D3D3
MF668268	Mycobacterium phage Aroostook	Unclassified	#D3D3D3
MF347639	Streptomyces phage Samisti12	Stanwilliamsviridae	#D602DB
MF347638	Streptomyces phage Peebs	Stanwilliamsviridae	#D602DB
MF347637	Streptomyces phage Paradiddles	Stanwilliamsviridae	#D602DB
MF347636	Streptomyces phage NootNoot	Stanwilliamsviridae	#D602DB
MF141540	Mycobacterium phage Avocado	Unclassified	#D3D3D3
MF358542	Streptomyces phage Sushi23	Stanwilliamsviridae	#D602DB
MF155946	Streptomyces phage Mildred21	Stanwilliamsviridae	#D602DB
MF358541	Streptomyces phage Warpy	Stanwilliamsviridae	#D602DB
KY130461	Mycobacterium phage Taptic	Unclassified	#D3D3D3
KX588251	Mycobacterium phage Jane	Unclassified	#D3D3D3
KX664455	Mycobacterium phage Zombie	Unclassified	#D3D3D3
KX641266	Mycobacterium phage Terror	Unclassified	#D3D3D3
KX641265	Mycobacterium phage Taheera	Unclassified	#D3D3D3
KX557282	Gordonia phage Nyceirae	Unclassified	#D3D3D3
KX557285	Gordonia phage Terapin	Unclassified	#D3D3D3
KX557278	Gordonia phage Ghobes	Unclassified	#D3D3D3
KX557277	Gordonia phage Eyre	Unclassified	#D3D3D3
KX534004	Mycobacterium phage Sneeze	Unclassified	#D3D3D3
KX443326	Mycobacterium phage BruceB	Unclassified	#D3D3D3
KU963256	Gordonia phage Lucky10	Unclassified	#D3D3D3
KT365399	Mycobacterium phage Annihilator	Unclassified	#D3D3D3
KT355474	Mycobacterium phage Frosty24	Unclassified	#D3D3D3
KR997933	Mycobacterium phage Madruga	Unclassified	#D3D3D3
KR347354	Propionibacterium phage Moyashi	Unclassified	#D3D3D3
KR347353	Propionibacterium phage Enoki	Unclassified	#D3D3D3
KR347352	Propionibacterium phage BruceLethal	Unclassified	#D3D3D3
KR337654	Propionibacterium phage Ouroboros	Unclassified	#D3D3D3
KR337652	Propionibacterium phage Stormborn	Unclassified	#D3D3D3
KR337651	Propionibacterium phage Attacne	Unclassified	#D3D3D3
KR337650	Propionibacterium phage Lauchelly	Unclassified	#D3D3D3
KR337649	Propionibacterium phage Keiki	Unclassified	#D3D3D3
KR337648	Propionibacterium phage SKKY	Unclassified	#D3D3D3
KR337647	Propionibacterium phage Solid	Unclassified	#D3D3D3
KR337646	Propionibacterium phage Wizzo	Unclassified	#D3D3D3
KR337645	Propionibacterium phage Kubed	Unclassified	#D3D3D3
KR337644	Propionibacterium phage Procrass1	Unclassified	#D3D3D3
KR337643	Propionibacterium phage MrAK	Unclassified	#D3D3D3
KR080202	Mycobacterium phage MOOREtheMARYer	Unclassified	#D3D3D3
KR080198	Mycobacterium phage Cambiare	Unclassified	#D3D3D3
KR080197	Mycobacterium phage FlagStaff	Unclassified	#D3D3D3
KP790011	Gordonia phage Gsput1	Unclassified	#D3D3D3
KM923970	Mycobacterium phage Gomashi	Unclassified	#D3D3D3
KM652554	Streptomyces phage Jay2Jay	Stanwilliamsviridae	#D602DB
KM083128	Mycobacterium phage Sparky	Unclassified	#D3D3D3
KJ567046	Mycobacterium phage Damien	Unclassified	#D3D3D3
KJ194582	Mycobacterium phage Hawkeye	Unclassified	#D3D3D3
KJ433974	Mycobacterium phage Hosp	Unclassified	#D3D3D3
KJ433976	Mycobacterium phage Julie1	Unclassified	#D3D3D3
KJ433975	Mycobacterium phage 40BC	Unclassified	#D3D3D3
KJ433973	Mycobacterium phage 39HC	Unclassified	#D3D3D3
KF986247	Mycobacterium phage Oaker	Unclassified	#D3D3D3
JN699002	Mycobacterium phage Avrafan	Unclassified	#D3D3D3
JF704115	Mycobacterium phage Yoshi	Unclassified	#D3D3D3
FJ973624	Mycobacterium phage Angel	Unclassified	#D3D3D3
FJ174691	Mycobacterium phage Konstantine	Unclassified	#D3D3D3
FJ168661	Mycobacterium phage Gumball	Unclassified	#D3D3D3
FJ168660	Mycobacterium phage Butterscotch	Unclassified	#D3D3D3
EU676000	Mycobacterium phage Adjutor	Unclassified	#D3D3D3
EU568876	Mycobacterium phage BPs	Unclassified	#D3D3D3
DQ398042	Mycobacterium phage Halo	Unclassified	#D3D3D3
DQ398051	Mycobacterium phage PLot	Unclassified	#D3D3D3
DQ398047	Mycobacterium phage PBI1	Unclassified	#D3D3D3
AY129339	Mycobacterium phage Barnyard	Unclassified	#D3D3D3
OL547738	Clostridium phage CPQ8	Guelinviridae	#E57F04
ON470627	Escherichia phage vB_EcoM-783R5	Unclassified	#D3D3D3
ON470625	Escherichia phage vB_EcoS-705R7	Unclassified	#D3D3D3
ON470624	Escherichia phage vB_EcoM-705R4	Unclassified	#D3D3D3
ON470622	Escherichia phage vB_EcoS-716R3	Unclassified	#D3D3D3
ON470621	Escherichia phage vB_EcoS-716R1	Unclassified	#D3D3D3
ON470616	Escherichia phage vB_EcoS-673R7	Unclassified	#D3D3D3
ON470614	Escherichia phage vB_EcoS-666R9	Unclassified	#D3D3D3
ON470613	Escherichia phage vB_EcoM-640R3	Peduoviridae	#320B0F
ON470612	Escherichia phage vB_EcoS-640R1	Unclassified	#D3D3D3
ON470611	Escherichia phage vB_EcoM-473R3	Peduoviridae	#320B0F
ON470609	Escherichia phage vB_EcoS-473R12	Unclassified	#D3D3D3
ON470608	Escherichia phage vB_EcoS-733R5	Unclassified	#D3D3D3
ON470607	Escherichia phage vB_EcoS-733R4	Unclassified	#D3D3D3
ON470606	Escherichia phage vB_EcoM-720R8	Peduoviridae	#320B0F
ON470605	Escherichia phage vB_EcoP-720R6	Unclassified	#D3D3D3
ON470604	Escherichia phage vB_EcoM-720R5	Unclassified	#D3D3D3
ON470603	Escherichia phage vB_EcoM-720R4	Unclassified	#D3D3D3
ON470602	Escherichia phage vB_EcoS-885R8	Unclassified	#D3D3D3
ON470601	Escherichia phage vB_EcoM-569R9	Peduoviridae	#320B0F
ON470600	Escherichia phage vB_EcoS-569R6	Unclassified	#D3D3D3
ON470599	Escherichia phage vB_EcoM-569R5	Peduoviridae	#320B0F
ON470598	Escherichia phage vB_EcoS-569R4	Unclassified	#D3D3D3
ON470597	Escherichia phage vB_EcoS-569R3	Unclassified	#D3D3D3
ON470596	Escherichia phage vB_EcoM-569R10	Unclassified	#D3D3D3
ON470595	Escherichia phage vB_EcoS-683R6	Unclassified	#D3D3D3
ON470594	Escherichia phage vB_EcoP-683R2	Unclassified	#D3D3D3
ON470593	Escherichia phage vB_EcoM-683R1	Unclassified	#D3D3D3
ON470591	Escherichia phage vB_EcoM-613R2	Unclassified	#D3D3D3
ON470589	Escherichia phage vB_EcoP-611R6	Unclassified	#D3D3D3
ON470588	Escherichia phage vB_EcoM-611R5	Unclassified	#D3D3D3
ON470587	Escherichia phage vB_EcoS-611R4	Unclassified	#D3D3D3
ON470586	Escherichia phage vB_EcoS-611R1	Unclassified	#D3D3D3
ON470585	Escherichia phage vB_EcoS-689R7	Unclassified	#D3D3D3
ON470584	Escherichia phage vB_EcoM-689R6	Unclassified	#D3D3D3
ON470583	Escherichia phage vB_EcoS-689R5	Unclassified	#D3D3D3
ON470582	Escherichia phage vB_EcoM-689R2	Unclassified	#D3D3D3
ON470581	Escherichia phage vB_EcoS-606R9	Unclassified	#D3D3D3
ON470580	Escherichia phage vB_EcoM-606R7	Unclassified	#D3D3D3
ON470579	Escherichia phage vB_EcoM-606R2	Unclassified	#D3D3D3
ON189047	Xanthomonas phage Mallos	Mesyanzhinovviridae	#2369F4
ON189048	Xanthomonas phage Seregon	Casjensviridae	#390305
ON189045	Xanthomonas phage Elanor	Mesyanzhinovviridae	#2369F4
ON189044	Xanthomonas phage Pfeifenkraut	Unclassified	#D3D3D3
ON189043	Xanthomonas phage Langgrundblatt2	Unclassified	#D3D3D3
ON189042	Xanthomonas phage Langgrundblatt1	Unclassified	#D3D3D3
OM223115	Pseudomonas phage hairong	Unclassified	#D3D3D3
OM140839	Pseudomonas phage ZY21	Unclassified	#D3D3D3
ON067806	Flavobacterium phage phiCjT23	Unclassified	#D3D3D3
MT843274	Escherichia phage BB1	Demerecviridae	#EABE70
ON287376	Serratia phage vB_SmaM-Kodama	Unclassified	#D3D3D3
ON287372	Serratia phage vB_SmaS-Totoro	Unclassified	#D3D3D3
ON287368	Serratia phage vB_SmaM-ChibiTotoro	Unclassified	#D3D3D3
ON081333	Gordonia phage Axumite	Unclassified	#D3D3D3
ON081331	Mycobacterium phage Ganymede	Unclassified	#D3D3D3
ON081329	Mycobacterium phage Pokerus	Unclassified	#D3D3D3
ON081328	Microbacterium phage Morrill	Unclassified	#D3D3D3
ON113181	Enterococcus phage vB_OCPT_Ump	Rountreeviridae	#3E1492
ON113179	Enterococcus phage vB_OCPT_PG11	Unclassified	#D3D3D3
ON113180	Enterococcus phage vB_OCPT_PG13	Unclassified	#D3D3D3
ON113178	Enterococcus phage vB_OCPT_PG9	Unclassified	#D3D3D3
ON113177	Enterococcus phage vB_OCPT_PG2	Unclassified	#D3D3D3
ON113176	Enterococcus phage vB_OCPT_CCS4	Unclassified	#D3D3D3
ON113175	Enterococcus phage vB_OCPT_Toy	Unclassified	#D3D3D3
ON113174	Enterococcus phage vB_OCPT_CCS3	Unclassified	#D3D3D3
ON113173	Enterococcus phage vB_OCPT_CCS2	Unclassified	#D3D3D3
ON113172	Enterococcus phage vB_OCPT_SDS2	Unclassified	#D3D3D3
ON113171	Enterococcus phage vB_OCPT_SDS1	Unclassified	#D3D3D3
ON113170	Enterococcus phage vB_OCPT_CCS1	Herelleviridae	#EA8B1A
ON113169	Enterococcus phage vB_OCPT_Bob	Herelleviridae	#EA8B1A
ON113168	Enterococcus phage vB_OCPT_Car	Herelleviridae	#EA8B1A
ON113167	Enterococcus phage vB_OCPT_Carl	Herelleviridae	#EA8B1A
OM913586	Arthrobacter phage Zeina	Unclassified	#D3D3D3
OM913584	Mycobacterium phage Piatt	Unclassified	#D3D3D3
OM913583	Mycobacterium phage Nutello	Unclassified	#D3D3D3
OL770262	Acinetobacter phage AC4	Straboviridae	#E82358
OL770260	Acinetobacter phage AB-Navy71	Straboviridae	#E82358
OL770258	Acinetobacter phage AB-Navy1	Straboviridae	#E82358
ON361135	Pseudomonas phage vB_Pae_Kat	Unclassified	#D3D3D3
ON361134	Pseudomonas phage vB_Pae_Mat	Unclassified	#D3D3D3
ON113345	Staphylococcus phage O1-69	Unclassified	#D3D3D3
ON113344	Staphylococcus phage T2-102	Herelleviridae	#EA8B1A
ON036883	Acinetobacter phage Scipio	Unclassified	#D3D3D3
ON036882	Acinetobacter phage Brutus	Unclassified	#D3D3D3
ON045001	Klebsiella phage vB_KpnS_SXFY507	Drexlerviridae	#86048D
MZ420230	Yersinia phage HQ103	Peduoviridae	#320B0F
OM293948	Levilactobacillus phage ENFP1	Herelleviridae	#EA8B1A
OL451946	Salmonella phage BD13	Demerecviridae	#EABE70
ON148529	Klebsiella phage Kp9	Autographiviridae	#26AD98
ON148527	Klebsiella phage Kp7	Autographiviridae	#26AD98
OM971649	Klebsiella phage CPRSB	Straboviridae	#E82358
OM971648	Klebsiella phage CPRSA	Straboviridae	#E82358
MZ967493	Acinetobacter phage APK37.1	Autographiviridae	#26AD98
OM313461	Escherichia phage vB_EcoM_PiR	Unclassified	#D3D3D3
OM313460	Escherichia phage vB_EcoM_IntR	Unclassified	#D3D3D3
OM937123	Escherichia phage CY1	Autographiviridae	#26AD98
MT193276	Clostridioides phage JD033	Unclassified	#D3D3D3
KX833211	Salmonella phage STYP1	Peduoviridae	#320B0F
ON087563	Serratia phage vB_SmaM-Otaku	Unclassified	#D3D3D3
OM925528	Acinetobacter phage vB_AbaP_ZHSHW	Autographiviridae	#26AD98
OM236515	Bacillus phage SPR	Unclassified	#D3D3D3
LC709172	Staphylococcus phage vB_SauP_JS26	Rountreeviridae	#3E1492
OL416096	Proteus phage 309	Autographiviridae	#26AD98
MN901924	Pseudomonas phage vB_PaeP_PE3	Autographiviridae	#26AD98
ON169972	Pseudomonas phage EM	Unclassified	#D3D3D3
ON117106	Lactiplantibacillus phage Gut-P1	Unclassified	#D3D3D3
OM938992	Klebsiella phage BMac	Drexlerviridae	#86048D
OM938991	Klebsiella phage NPat	Drexlerviridae	#86048D
OM912979	Salmonella phage CF-SP1	Unclassified	#D3D3D3
OM912978	Salmonella phage CF-SP2	Straboviridae	#E82358
OM386667	Escherichia phage vB_EcoM_REC	Unclassified	#D3D3D3
OM386666	Escherichia phage vB_EcoM_ESCO58	Straboviridae	#E82358
